,Hostname, Req_cnt, Dist_Req_Cnt, high_req_cnt_single_domain, avg_req_per_min, high_req_per_min, cnt_query_mx, cnt_query_ptr, dist_dns_server, dist_tld, dist_sld, uniqueness_ratio, res_failed, dist_city_cnt, dist_country_cnt, flux_ratio,RESULT
288,172.31.114.153_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,clean
289,172.31.253.130_trafic,152,45,22,2,17,0,0,1,4,27,3,0,1,1,0,Bot
290,172.31.229.10_trafic,90,29,12,5,14,0,0,1,3,16,3,0,1,1,0,Bot
291,172.31.229.12_trafic,17,8,3,0,6,0,0,1,3,5,2,0,1,1,0,clean
292,172.31.224.133_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
293,172.31.241.155_trafic,62,38,10,3,17,0,0,1,2,14,1,0,1,1,0,clean
294,172.31.231.88_trafic,277,136,15,5,37,0,0,1,9,50,2,0,1,1,0,clean
295,172.31.149.204_trafic,51,22,6,2,25,0,0,1,2,7,2,0,0,0,0,clean
296,172.31.125.252_trafic,168,79,14,2,15,0,0,1,3,38,2,0,0,0,0,Bot
297,172.31.149.200_trafic,12,9,2,12,6,0,0,1,1,4,1,0,0,0,0,clean
298,172.31.246.44_trafic,56,43,10,2,17,0,0,1,2,18,1,0,1,1,0,clean
299,172.31.149.203_trafic,87,31,22,3,10,0,0,1,3,16,2,0,0,0,0,Bot
300,172.31.237.173_trafic,21,15,4,5,8,0,0,1,4,8,1,0,1,1,0,clean
301,172.31.237.170_trafic,45,16,8,0,7,0,0,1,4,7,2,0,1,1,0,clean
302,172.31.154.130_trafic,156,73,13,3,30,0,0,1,6,25,2,0,0,0,0,Bot
303,172.31.242.181_trafic,26,23,2,26,23,0,0,1,2,14,1,0,1,1,0,Bot
304,172.31.154.133_trafic,22,10,4,22,14,0,0,1,1,6,2,0,0,0,0,Bot
305,172.31.105.104_trafic,75,19,50,3,15,0,0,1,2,8,3,0,0,0,0,Bot
306,172.31.154.138_trafic,10,7,4,1,7,0,0,1,1,1,1,0,0,0,0,clean
307,172.31.254.72_trafic,21,10,3,0,9,0,0,1,2,2,2,0,1,1,0,clean
308,172.31.125.129_trafic,22,16,3,22,16,0,0,1,2,13,1,0,0,0,0,Bot
309,172.31.248.106_trafic,111,71,9,3,17,0,0,1,5,27,1,0,1,1,0,clean
310,172.31.129.181_trafic,317,163,14,5,42,0,0,1,16,88,1,0,0,0,0,clean
311,172.31.147.227_trafic,257,158,8,8,52,4,2,1,9,66,1,0,0,0,0,clean
312,172.31.226.169_trafic,48,28,5,4,14,0,0,1,1,8,1,0,1,1,0,clean
313,172.31.129.186_trafic,89,13,24,1,4,0,0,1,2,6,6,0,0,0,0,Bot
314,172.31.227.72_trafic,153,42,26,3,16,0,0,1,3,18,3,0,1,1,0,Bot
315,172.31.145.83_trafic,52,28,6,52,41,0,0,1,4,15,1,0,0,0,0,clean
316,172.31.145.82_trafic,554,224,13,9,63,0,0,1,12,76,2,0,0,0,0,Bot
317,172.31.145.86_trafic,78,56,4,9,29,0,0,1,6,20,1,0,0,0,0,clean
318,172.31.144.242_trafic,28,19,4,0,9,0,0,1,2,11,1,0,0,0,0,clean
319,172.31.144.244_trafic,54,37,5,1,20,0,2,1,7,19,1,0,0,0,0,clean
320,172.31.144.247_trafic,20,11,4,5,6,0,0,1,1,8,1,0,0,0,0,clean
321,172.31.245.27_trafic,59,14,23,6,13,0,0,1,3,7,4,0,1,1,0,Bot
322,172.31.144.249_trafic,104,47,19,1,9,0,0,1,4,18,2,0,0,0,0,Bot
323,172.31.130.251_trafic,91,38,11,2,27,0,0,1,6,20,2,0,0,0,0,Bot
324,172.31.170.175_trafic,878,84,81,15,104,0,0,1,2,17,10,0,1,1,0,Bot
325,172.31.17.13_trafic,309,179,34,6,93,0,0,1,18,102,1,0,1,1,0,clean
326,172.31.149.110_trafic,98,19,39,1,9,0,0,1,5,12,5,0,0,0,0,Bot
327,172.31.149.49_trafic,67,31,9,3,23,0,0,1,5,16,2,0,0,0,0,clean
328,172.31.245.25_trafic,20,18,2,20,10,0,0,1,4,10,1,0,1,1,0,clean
329,172.31.230.28_trafic,229,69,26,6,24,0,0,1,9,34,3,0,1,1,0,clean
330,172.31.149.117_trafic,4,3,2,4,3,0,0,1,1,2,1,0,0,0,0,clean
331,172.31.121.251_trafic,3,3,1,3,3,0,0,1,2,3,1,0,0,0,0,clean
332,172.31.230.24_trafic,154,63,21,2,31,0,0,1,10,23,2,0,1,1,0,clean
333,172.31.230.22_trafic,815,149,76,13,138,0,0,1,18,44,5,0,1,1,0,Bot
334,172.31.234.242_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,clean
335,172.31.156.81_trafic,21,12,4,21,13,0,0,1,2,7,1,0,0,0,0,clean
336,172.31.121.131_trafic,63,14,8,1,8,0,0,1,1,4,4,0,0,0,0,clean
337,172.31.233.81_trafic,563,34,440,12,20,0,0,1,4,23,16,0,1,1,0,Bot
338,172.31.233.80_trafic,100,63,12,2,27,0,0,1,7,36,1,0,1,1,0,Bot
339,172.31.233.82_trafic,211,57,55,3,23,0,0,1,8,20,3,0,1,1,0,Bot
340,172.31.233.85_trafic,179,79,14,3,27,0,0,1,9,36,2,2,1,1,0,clean
341,172.31.121.139_trafic,199,34,51,3,17,0,0,1,2,24,5,0,0,0,0,Bot
342,172.31.157.172_trafic,142,49,20,2,19,0,0,1,5,20,2,0,0,0,0,Bot
343,172.31.109.188_trafic,215,63,19,5,32,0,0,1,3,26,3,0,0,0,0,Bot
344,172.31.157.177_trafic,20,13,4,3,11,0,0,1,4,8,1,0,0,0,0,clean
345,172.31.157.176_trafic,601,191,31,19,195,0,0,1,6,75,3,0,0,0,0,Bot
346,172.31.157.175_trafic,4,4,1,4,3,0,0,1,1,4,1,0,0,0,0,clean
347,172.31.157.174_trafic,22,5,6,0,8,0,0,1,1,2,4,0,0,0,0,clean
348,172.31.245.158_trafic,180,96,23,3,18,0,0,1,3,30,1,0,1,1,0,Bot
349,172.31.247.249_trafic,223,87,11,3,18,0,0,1,5,29,2,0,1,1,0,Bot
350,172.31.251.241_trafic,131,50,11,2,17,0,0,1,2,11,2,0,1,1,0,Bot
351,172.31.251.247_trafic,125,50,9,2,14,0,0,1,3,15,2,0,1,1,0,clean
352,172.31.248.78_trafic,119,39,14,3,22,0,0,1,4,24,3,0,1,1,0,Bot
353,172.31.247.244_trafic,14,9,4,14,10,0,0,1,3,7,1,0,1,1,0,clean
354,172.31.229.46_trafic,80,21,10,5,16,0,0,1,2,6,3,0,1,1,0,clean
355,172.31.126.130_trafic,27,21,3,27,17,0,0,1,4,14,1,0,0,0,0,Bot
356,172.31.158.19_trafic,74,28,11,1,8,0,0,1,2,7,2,0,0,0,0,Bot
357,172.31.234.110_trafic,202,75,20,3,22,0,0,1,7,38,2,0,1,1,0,Bot
358,172.31.250.245_trafic,445,106,42,7,38,0,0,1,9,54,4,0,1,1,0,clean
359,172.31.158.15_trafic,67,34,9,4,29,0,2,1,5,19,1,0,0,0,0,clean
360,172.31.231.67_trafic,277,101,15,4,40,0,0,1,15,41,2,0,1,1,0,clean
361,172.31.158.17_trafic,33,24,6,16,27,0,0,1,5,12,1,0,0,0,0,clean
362,172.31.231.62_trafic,75,32,16,2,12,0,0,1,2,17,2,0,1,1,0,Bot
363,172.31.123.30_trafic,33,16,11,0,7,0,0,1,2,7,2,0,0,0,0,Bot
364,172.31.254.154_trafic,151,34,18,2,18,0,3,1,5,17,4,0,1,1,0,Bot
365,172.31.123.38_trafic,36,23,5,0,6,0,0,1,6,16,1,0,0,0,0,clean
366,172.31.123.39_trafic,74,25,10,1,13,0,0,1,2,8,2,0,0,0,0,clean
367,172.31.240.241_trafic,18,14,2,18,18,0,0,1,7,7,1,0,1,1,0,clean
368,172.31.145.248_trafic,11,7,3,11,10,0,0,1,2,4,1,0,0,0,0,clean
369,172.31.240.247_trafic,3,1,3,3,2,0,0,1,1,1,3,0,0,0,0,clean
370,172.31.240.244_trafic,125,46,20,3,26,0,0,1,4,17,2,0,1,1,0,Bot
371,172.31.129.162_trafic,6,5,2,3,5,0,0,1,2,5,1,0,0,0,0,clean
372,172.31.111.88_trafic,2,2,1,2,2,0,0,1,1,2,1,0,0,0,0,clean
373,172.31.235.194_trafic,163,46,27,2,15,0,0,1,3,22,3,0,1,1,0,Bot
374,172.31.235.195_trafic,126,95,3,2,89,0,0,1,4,36,1,0,1,1,0,clean
375,172.31.235.193_trafic,55,29,8,2,21,0,0,1,5,18,1,0,1,1,0,clean
376,172.31.235.191_trafic,52,24,5,1,19,0,0,1,6,12,2,0,1,1,0,clean
377,172.31.234.28_trafic,206,121,6,7,24,0,0,1,5,41,1,0,1,1,0,clean
378,172.31.234.29_trafic,322,95,20,8,30,0,5,1,6,33,3,0,1,1,0,Bot
379,172.31.235.207_trafic,359,193,12,7,59,0,0,1,8,95,1,0,1,1,0,Bot
380,172.31.107.163_trafic,219,118,7,4,21,0,0,1,3,29,1,0,0,0,0,clean
381,172.31.234.233_trafic,31,22,4,0,18,0,0,1,2,9,1,0,1,1,0,clean
382,172.31.247.224_trafic,61,36,4,6,30,0,0,1,5,18,1,0,1,1,0,clean
383,172.31.151.146_trafic,92,53,6,1,16,0,0,1,2,23,1,0,0,0,0,clean
384,172.31.241.169_trafic,69,46,6,11,28,0,0,1,3,27,1,0,1,1,0,clean
385,172.31.151.143_trafic,123,25,48,2,5,0,0,1,1,10,4,0,0,0,0,Bot
386,172.31.147.84_trafic,202,36,102,3,13,0,7,1,3,17,5,0,0,0,0,Bot
387,172.31.232.245_trafic,5,5,1,5,3,0,0,1,1,1,1,0,1,1,0,clean
388,172.31.106.242_trafic,20,10,4,6,8,0,0,1,1,3,2,0,0,0,0,clean
389,172.31.232.247_trafic,9,9,1,9,9,0,0,1,1,5,1,0,1,1,0,clean
390,172.31.232.246_trafic,118,44,17,2,26,0,0,1,4,26,2,0,1,1,0,Bot
391,172.31.110.49_trafic,10,9,2,10,8,0,0,1,2,8,1,0,0,0,0,clean
392,172.31.247.90_trafic,7,1,7,7,7,0,0,1,1,1,7,0,1,1,0,clean
393,172.31.247.93_trafic,41,11,21,3,8,0,0,1,2,5,3,0,1,1,0,Bot
394,172.31.110.43_trafic,4,3,2,4,4,0,0,1,1,3,1,0,0,0,0,clean
395,172.31.110.40_trafic,3,3,1,3,2,0,0,1,2,2,1,0,0,0,0,clean
396,172.31.110.47_trafic,16,15,2,16,16,0,0,1,2,7,1,0,0,0,0,clean
397,172.31.145.30_trafic,11,10,2,11,11,0,0,1,3,7,1,0,0,0,0,clean
398,172.31.104.89_trafic,36,25,4,12,23,0,1,1,4,17,1,0,0,0,0,clean
399,172.31.156.204_trafic,191,68,34,3,26,0,0,1,9,39,2,0,0,0,0,clean
400,172.31.244.81_trafic,48,20,11,1,7,0,0,1,1,10,2,0,0,0,0,Bot
401,172.31.156.207_trafic,33,7,12,1,4,0,0,1,2,3,4,0,0,0,0,Bot
402,172.31.156.208_trafic,29,15,11,4,11,0,0,1,4,7,1,0,0,0,0,Bot
403,172.31.159.196_trafic,47,20,7,4,12,0,0,1,2,13,2,0,0,0,0,clean
404,172.31.159.194_trafic,45,22,12,0,4,0,0,1,4,10,2,0,0,0,0,Bot
405,172.31.227.49_trafic,68,27,11,1,12,0,0,1,2,6,2,0,1,1,0,Bot
406,172.31.125.107_trafic,52,34,9,2,12,0,0,1,2,17,1,0,0,0,0,clean
407,172.31.145.33_trafic,5,4,2,5,4,0,0,1,2,3,1,0,0,0,0,clean
408,172.31.146.62_trafic,17,16,2,17,7,0,0,1,2,8,1,0,0,0,0,clean
409,172.31.157.208_trafic,96,23,18,1,18,0,0,1,6,9,4,0,0,0,0,Bot
410,172.31.125.102_trafic,453,144,37,7,35,0,0,1,14,73,3,0,0,0,0,clean
411,172.31.157.205_trafic,11,7,5,3,4,0,0,1,1,5,1,0,0,0,0,clean
412,172.31.225.48_trafic,230,98,6,16,40,0,0,1,5,39,2,0,1,1,0,clean
413,172.31.226.249_trafic,109,36,10,9,20,0,0,1,5,21,3,0,1,1,0,clean
414,172.31.125.109_trafic,50,41,4,3,23,0,0,1,6,30,1,0,0,0,0,clean
415,172.31.237.120_trafic,36,1,36,0,6,0,0,1,1,1,36,0,1,1,0,Bot
416,172.31.240.115_trafic,14,12,2,14,9,0,0,1,3,6,1,0,1,1,0,clean
417,172.31.157.29_trafic,181,68,20,3,23,0,0,1,2,19,2,0,0,0,0,Bot
418,172.31.104.81_trafic,109,69,8,2,53,0,0,1,5,41,1,0,0,0,0,clean
419,172.31.229.124_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,clean
420,172.31.157.194_trafic,18,17,2,18,16,0,0,1,1,12,1,0,0,0,0,clean
421,172.31.157.196_trafic,2,1,2,2,2,0,0,1,1,1,2,0,0,0,0,clean
422,172.31.157.191_trafic,65,21,16,1,34,0,0,1,4,10,3,0,0,0,0,Bot
423,172.31.157.190_trafic,7,7,1,7,4,0,0,1,3,6,1,0,0,0,0,clean
424,172.31.157.193_trafic,317,56,142,5,37,0,0,1,7,22,5,0,0,0,0,Bot
425,172.31.229.123_trafic,53,37,5,1,15,0,0,1,2,20,1,0,1,1,0,clean
426,172.31.244.246_trafic,85,65,3,7,55,0,0,1,3,23,1,0,1,1,0,clean
427,172.31.246.39_trafic,97,40,7,9,26,0,0,1,3,22,2,0,1,1,0,clean
428,172.31.227.202_trafic,30,3,18,0,4,0,0,1,1,3,10,0,0,0,0,Bot
429,172.31.127.129_trafic,306,138,41,15,50,0,0,1,4,50,2,0,0,0,0,Bot
430,172.31.110.70_trafic,19,13,3,19,16,0,0,1,1,8,1,0,0,0,0,clean
431,172.31.154.166_trafic,48,21,5,1,9,0,0,1,2,5,2,0,0,0,0,clean
432,172.31.19.11_trafic,94,43,14,1,12,0,0,5,8,20,2,0,1,1,0,Bot
433,172.31.19.10_trafic,462,64,64,7,62,0,0,1,4,8,7,0,1,1,0,Bot
434,172.31.246.32_trafic,449,128,55,8,57,0,0,1,26,40,3,0,1,1,0,Bot
435,172.31.19.15_trafic,120,46,21,2,53,0,0,1,2,3,2,0,0,0,0,Bot
436,172.31.246.35_trafic,43,22,4,2,12,0,0,1,3,11,1,0,1,1,0,clean
437,172.31.153.134_trafic,38,21,9,1,9,0,0,1,4,11,1,0,0,0,0,clean
438,172.31.146.210_trafic,129,36,17,2,22,0,0,1,3,24,3,0,0,0,0,Bot
439,172.31.231.113_trafic,205,57,32,3,18,0,0,1,3,32,3,0,1,1,0,Bot
440,172.31.231.110_trafic,56,45,3,56,43,0,0,1,4,29,1,0,1,1,0,clean
441,172.31.231.111_trafic,391,125,40,6,43,0,4,1,11,50,3,0,1,1,0,clean
442,172.31.231.116_trafic,192,72,18,3,34,0,0,1,7,25,2,0,1,1,0,Bot
443,172.31.156.119_trafic,65,36,11,1,13,0,0,1,2,16,1,0,0,0,0,Bot
444,172.31.146.216_trafic,22,10,11,0,3,0,0,1,2,8,2,0,0,0,0,Bot
445,172.31.232.115_trafic,307,114,35,7,47,0,2,1,6,43,2,0,1,1,0,Bot
446,172.31.156.115_trafic,54,24,8,1,14,0,0,1,3,9,2,0,0,0,0,clean
447,172.31.156.116_trafic,181,138,24,3,55,0,0,1,9,83,1,0,0,0,0,clean
448,172.31.232.116_trafic,4,1,4,0,2,0,0,1,1,1,4,0,1,1,0,clean
449,172.31.105.45_trafic,154,70,10,2,29,0,0,1,3,24,2,0,0,0,0,clean
450,172.31.105.47_trafic,12,11,2,12,11,0,0,1,3,9,1,0,0,0,0,clean
451,172.31.232.112_trafic,70,27,8,1,20,0,0,1,2,8,2,0,1,1,0,clean
452,172.31.150.250_trafic,40,23,9,0,8,0,0,1,3,19,1,0,0,0,0,clean
453,172.31.150.253_trafic,33,11,15,0,5,0,0,1,1,7,3,0,0,0,0,Bot
454,172.31.150.252_trafic,3,2,2,3,3,0,0,1,1,2,1,0,0,0,0,clean
455,172.31.123.205_trafic,8,6,2,8,5,0,0,1,2,3,1,0,0,0,0,clean
456,172.31.123.206_trafic,38,22,4,0,7,0,0,1,4,9,1,0,0,0,0,clean
457,172.31.130.188_trafic,265,131,16,4,49,0,0,1,12,51,2,0,0,0,0,clean
458,172.31.130.187_trafic,34,15,8,0,8,0,0,1,3,13,2,0,0,0,0,clean
459,172.31.155.63_trafic,72,21,27,2,11,0,0,1,2,10,3,0,0,0,0,Bot
460,172.31.130.185_trafic,105,48,11,4,15,0,0,1,7,22,2,0,0,0,0,Bot
461,172.31.155.61_trafic,105,46,8,5,27,0,0,1,3,25,2,0,0,0,0,clean
462,172.31.156.154_trafic,13,7,5,13,9,0,0,1,2,5,1,0,0,0,0,clean
463,172.31.171.73_trafic,6,5,2,6,6,0,0,1,1,3,1,0,1,1,0,clean
464,172.31.125.148_trafic,10,10,1,10,9,0,0,1,1,2,1,0,0,0,0,clean
465,172.31.171.70_trafic,127,74,11,4,18,0,0,1,3,23,1,0,1,1,0,Bot
466,172.31.122.205_trafic,51,46,2,51,45,0,0,1,3,11,1,0,0,0,0,clean
467,172.31.235.93_trafic,84,47,8,6,21,0,1,1,7,17,1,0,1,1,0,clean
468,172.31.122.201_trafic,35,8,14,0,2,0,0,1,2,4,4,0,0,0,0,Bot
469,172.31.105.134_trafic,13,11,2,13,9,0,0,1,2,5,1,0,0,0,0,clean
470,172.31.171.79_trafic,100,26,13,1,11,0,0,1,2,8,3,0,1,1,0,Bot
471,172.31.153.102_trafic,2,2,1,2,1,0,0,1,1,2,1,0,0,0,0,clean
472,172.31.156.62_trafic,112,36,14,9,34,0,0,1,2,13,3,0,0,0,0,Bot
473,172.31.242.20_trafic,42,12,12,0,7,0,0,1,3,6,3,0,1,1,0,Bot
474,172.31.146.100_trafic,53,17,14,0,6,0,0,1,3,12,3,0,0,0,0,Bot
475,172.31.153.104_trafic,22,12,5,0,6,0,0,1,2,8,1,0,0,0,0,clean
476,172.31.242.24_trafic,16,12,3,8,10,0,0,1,1,5,1,0,1,1,0,clean
477,172.31.226.3_trafic,20,12,4,0,6,0,0,1,2,5,1,0,1,1,0,clean
478,172.31.226.0_trafic,73,27,9,3,18,0,0,1,4,19,2,0,1,1,0,clean
479,172.31.156.68_trafic,35,3,28,35,23,0,4,1,2,3,11,0,0,0,0,Bot
480,172.31.226.6_trafic,155,16,69,2,10,0,0,1,1,5,9,0,1,1,0,Bot
481,172.31.169.19_trafic,238,134,17,4,34,0,0,1,4,60,1,0,1,1,0,Bot
482,172.31.226.4_trafic,217,48,36,3,15,0,0,1,3,18,4,0,1,1,0,Bot
483,172.31.226.5_trafic,7,2,4,0,2,0,0,1,1,2,3,0,0,0,0,clean
484,172.31.152.159_trafic,88,46,16,2,24,0,0,1,3,16,1,0,0,0,0,Bot
485,172.31.224.103_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
486,172.31.242.221_trafic,155,69,10,5,28,0,0,1,10,30,2,0,1,1,0,clean
487,172.31.129.52_trafic,77,19,17,1,10,0,0,1,3,9,4,0,0,0,0,Bot
488,172.31.150.73_trafic,5,4,2,5,5,0,0,1,1,3,1,0,0,0,0,clean
489,172.31.110.239_trafic,11,5,7,1,3,0,0,1,1,5,2,0,0,0,0,clean
490,172.31.171.91_trafic,631,226,77,10,66,0,0,1,15,90,2,0,1,1,0,Bot
491,172.31.150.71_trafic,205,77,24,4,22,0,0,1,7,37,2,0,0,0,0,Bot
492,172.31.104.97_trafic,125,98,8,2,30,0,0,1,3,33,1,0,0,0,0,clean
493,172.31.241.196_trafic,85,23,12,4,14,0,0,1,3,11,3,0,1,1,0,Bot
494,172.31.151.245_trafic,53,26,5,6,30,0,0,1,5,19,2,0,0,0,0,clean
495,172.31.154.20_trafic,120,17,48,2,13,0,0,1,2,6,7,0,0,0,0,Bot
496,172.31.154.22_trafic,240,127,20,5,43,0,0,1,8,61,1,0,0,0,0,Bot
497,172.31.154.27_trafic,401,56,72,8,66,0,2,1,10,29,7,0,0,0,0,Bot
498,172.31.107.206_trafic,12,11,2,12,12,0,0,1,2,7,1,0,0,0,0,clean
499,172.31.164.208_trafic,4,4,1,4,3,0,0,1,2,3,1,0,1,1,0,clean
500,172.31.131.237_trafic,95,69,4,9,19,0,0,1,3,18,1,0,0,0,0,clean
501,172.31.224.105_trafic,4,1,4,4,3,0,0,1,1,1,4,0,1,1,0,clean
502,172.31.168.44_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
503,172.31.242.190_trafic,149,42,23,2,17,0,0,1,5,20,3,0,1,1,0,Bot
504,172.31.170.13_trafic,52,19,9,1,7,0,0,1,2,11,2,0,1,1,0,clean
505,172.31.170.11_trafic,39,25,5,9,20,0,0,1,4,13,1,0,1,1,0,clean
506,172.31.170.16_trafic,50,35,4,50,35,0,0,1,3,13,1,0,1,1,0,clean
507,172.31.107.208_trafic,98,50,11,3,16,0,0,1,5,21,1,0,0,0,0,Bot
508,172.31.127.78_trafic,5,4,2,5,4,0,0,1,1,4,1,0,0,0,0,clean
509,172.31.225.206_trafic,184,18,50,3,13,0,0,1,4,9,10,0,1,1,0,Bot
510,172.31.225.201_trafic,91,16,16,4,18,0,0,1,3,9,5,0,1,1,0,Bot
511,172.31.228.18_trafic,147,17,48,2,8,0,0,1,2,9,8,0,1,1,0,Bot
512,172.31.228.19_trafic,148,31,40,2,7,0,0,1,3,18,4,0,1,1,0,Bot
513,172.31.228.16_trafic,67,18,10,3,14,0,0,1,3,12,3,0,1,1,0,clean
514,172.31.159.184_trafic,85,4,64,2,47,0,3,1,2,3,21,0,0,0,0,Bot
515,172.31.253.173_trafic,48,27,6,1,27,0,0,1,2,8,1,0,1,1,0,clean
516,172.31.126.120_trafic,47,20,20,0,5,0,0,1,2,10,2,0,0,0,0,Bot
517,172.31.155.140_trafic,14,6,4,1,4,0,0,1,1,4,2,0,0,0,0,clean
518,172.31.155.141_trafic,11,11,1,5,9,0,1,1,3,8,1,0,0,0,0,clean
519,172.31.155.142_trafic,99,39,12,2,12,0,0,1,4,19,2,0,0,0,0,Bot
520,172.31.125.88_trafic,234,100,60,4,40,0,0,1,11,38,2,0,0,0,0,clean
521,172.31.225.57_trafic,156,38,40,2,15,0,0,1,3,12,4,0,1,1,0,Bot
522,172.31.147.187_trafic,166,109,8,2,45,0,0,1,9,56,1,0,0,0,0,clean
523,172.31.155.147_trafic,74,4,68,1,26,0,2,1,2,3,18,0,0,0,0,Bot
524,172.31.155.148_trafic,170,25,69,2,8,0,0,1,3,8,6,0,0,0,0,Bot
525,172.31.155.149_trafic,307,135,18,9,74,0,0,1,16,59,2,0,0,0,0,Bot
526,172.31.124.190_trafic,90,28,30,2,11,0,0,1,2,12,3,0,0,0,0,Bot
527,172.31.171.120_trafic,27,16,6,9,9,0,0,1,3,9,1,0,1,1,0,clean
528,172.31.158.139_trafic,8,8,1,0,3,0,0,1,4,5,1,0,0,0,0,clean
529,172.31.244.64_trafic,306,108,14,7,40,0,0,1,5,40,2,0,1,1,0,Bot
530,172.31.158.131_trafic,58,26,8,1,19,0,0,1,7,14,2,0,0,0,0,clean
531,172.31.123.171_trafic,35,14,12,0,6,0,0,1,3,6,2,0,0,0,0,Bot
532,172.31.158.134_trafic,39,23,3,2,15,0,0,1,2,7,1,0,0,0,0,clean
533,172.31.158.136_trafic,56,39,4,1,22,0,0,1,2,8,1,0,0,0,0,clean
534,172.31.150.61_trafic,333,217,10,5,89,0,0,1,7,97,1,0,0,0,0,clean
535,172.31.150.60_trafic,22,13,5,0,7,0,0,1,3,9,1,0,0,0,0,clean
536,172.31.224.116_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
537,172.31.150.62_trafic,88,30,8,1,13,0,0,1,2,9,2,0,0,0,0,clean
538,172.31.150.65_trafic,147,112,16,12,47,0,0,1,3,59,1,0,0,0,0,Bot
539,172.31.224.111_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
540,172.31.224.112_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
541,172.31.224.113_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
542,172.31.227.53_trafic,196,82,14,3,25,0,6,1,6,32,2,0,1,1,0,Bot
543,172.31.130.111_trafic,508,195,70,14,45,0,0,1,7,67,2,0,0,0,0,Bot
544,172.31.224.118_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
545,172.31.224.119_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
546,172.31.230.220_trafic,63,24,7,15,23,0,0,1,4,16,2,0,1,1,0,clean
547,172.31.226.224_trafic,70,27,13,4,16,0,0,1,3,12,2,0,1,1,0,Bot
548,172.31.226.225_trafic,130,47,14,2,17,0,0,1,3,26,2,0,1,1,0,Bot
549,172.31.226.220_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,clean
550,172.31.244.63_trafic,35,13,5,7,11,0,0,1,2,7,2,0,1,1,0,clean
551,172.31.227.0_trafic,577,181,16,64,143,0,0,1,6,53,3,0,1,1,0,Bot
552,172.31.250.196_trafic,533,224,36,9,54,0,0,1,9,100,2,0,1,1,0,Bot
553,172.31.239.153_trafic,98,82,3,16,46,0,0,1,10,47,1,0,1,1,0,clean
554,172.31.131.168_trafic,233,122,13,7,35,0,0,1,10,46,1,0,0,0,0,clean
555,172.31.254.25_trafic,346,80,49,5,34,0,0,1,10,37,4,0,1,1,0,clean
556,172.31.129.227_trafic,90,40,9,2,13,0,0,1,5,20,2,0,0,0,0,clean
557,172.31.129.221_trafic,135,43,31,2,10,0,0,1,3,19,3,0,0,0,0,Bot
558,172.31.129.222_trafic,47,15,7,1,5,0,0,1,3,11,3,0,0,0,0,clean
559,172.31.152.187_trafic,81,14,22,1,8,0,0,1,2,10,5,0,0,0,0,Bot
560,172.31.240.219_trafic,168,112,7,3,31,0,0,1,3,33,1,0,1,1,0,clean
561,172.31.226.154_trafic,285,56,37,4,20,0,0,1,2,10,5,0,1,1,0,Bot
562,172.31.131.163_trafic,103,37,17,1,10,0,0,1,3,16,2,0,0,0,0,Bot
563,172.31.152.182_trafic,8,8,1,8,6,0,0,1,1,1,1,0,0,0,0,clean
564,172.31.152.181_trafic,15,11,2,0,7,0,0,1,1,5,1,0,0,0,0,clean
565,172.31.251.209_trafic,142,85,12,3,31,0,0,1,9,60,1,0,1,1,0,clean
566,172.31.120.145_trafic,116,38,12,2,13,0,0,1,4,12,3,0,0,0,0,Bot
567,172.31.129.80_trafic,202,26,19,3,13,0,0,1,2,11,7,0,0,0,0,Bot
568,172.31.131.13_trafic,17,15,2,1,8,0,0,1,2,7,1,0,0,0,0,clean
569,172.31.110.146_trafic,49,34,7,0,9,0,0,1,2,15,1,0,0,0,0,clean
570,172.31.110.140_trafic,192,98,7,3,25,0,0,1,2,27,1,0,0,0,0,clean
571,172.31.131.17_trafic,232,116,18,3,19,0,0,1,12,56,2,0,0,0,0,clean
572,172.31.13.189_trafic,17,12,5,0,5,0,0,1,2,6,1,0,1,1,0,clean
573,172.31.228.255_trafic,81,23,9,2,20,0,0,1,3,9,3,0,1,1,0,clean
574,172.31.228.252_trafic,255,106,24,5,24,0,3,1,11,41,2,0,1,1,0,clean
575,172.31.153.189_trafic,421,180,83,8,62,0,0,1,15,88,2,0,0,0,0,Bot
576,172.31.121.190_trafic,73,41,5,2,32,0,0,1,4,18,1,0,0,0,0,clean
577,172.31.226.172_trafic,252,41,84,7,28,0,0,1,5,25,6,0,1,1,0,Bot
578,172.31.236.143_trafic,72,25,10,1,17,0,0,1,2,7,2,0,1,1,0,clean
579,172.31.231.127_trafic,288,81,67,7,24,0,3,1,5,27,3,0,1,1,0,Bot
